Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,Features,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Capacitor,"RF, Microwave, High Frequency",250R05L5R1CV4T,capacitors\0201_0603Metric,5.1pF,±0.25pF,High Q/Low Loss,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,CAP CER 5.1PF 25V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Johanson Technology Inc.,,,
Capacitor,General Purpose,EMK063BJ104KP-F,capacitors\0201_0603Metric,0.1uF,±10%,,16V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=EMK063BJ104KP-F  &u=M,CAP CER 0.1UF 16V X5R 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X5R,-55°C ~ 85°C,,Taiyo Yuden,,,
Capacitor,General Purpose,AMK063AC6105KP-F,capacitors\0201_0603Metric,1uF,±10%,,4V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://www.yuden.co.jp/productdata/catalog/mlcc01_e.pdf,CAP CER 1UF 4V X6S 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X6S,-55°C ~ 105°C,,Taiyo Yuden,,,
Capacitor,"RF, Microwave, High Frequency",885392004009,capacitors\0201_0603Metric,5.6pF,±0.25pF,,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,,CAP CER 5.6PF 25V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Würth Elektronik,,,
Capacitor,"RF, Microwave, High Frequency",885392004010,capacitors\0201_0603Metric,9pF,±0.5pF,,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,,CAP CER 9PF 25V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Würth Elektronik,,,
Capacitor,SMPS Filtering,LMK063C6224MP-F,capacitors\0201_0603Metric,0.22uF,±20%,,10V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=LMK063C6224MP-F &u=M,CAP CER 0.22UF 10V X6S 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X6S,-55°C ~ 105°C,,Taiyo Yuden,,,
Capacitor,General Purpose,GRM033R6YA104ME14D,capacitors\0201_0603Metric,0.1uF,±20%,,35V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R6YA104ME14-01.pdf,CAP CER 0.1UF 35V X5R 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X5R,-55°C ~ 85°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM0335C2A1R2CA01D,capacitors\0201_0603Metric,1.2pF,±0.25pF,,100V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,CAP CER 1.2PF 100V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM0335C1H6R8BA01D,capacitors\0201_0603Metric,6.8pF,±0.1pF,,50V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1H6R8BA01-01.pdf,CAP CER 6.8PF 50V NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM033C80G223KE01D,capacitors\0201_0603Metric,0.022uF,±10%,,4V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,CAP CER 0.022UF 4V X6S 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X6S,-55°C ~ 105°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM033R61E562KA12D,capacitors\0201_0603Metric,5600pF,±10%,,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R61E562KA12-01.pdf,CAP CER 5600PF 25V X5R 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X5R,-55°C ~ 85°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM0335C2A6R8DA01D,capacitors\0201_0603Metric,6.8pF,±0.5pF,,100V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,CAP CER 6.8PF 100V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM033R71H102KA12J,capacitors\0201_0603Metric,1000pF,±10%,,50V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R71H102KA12-01.pdf,CAP CER 1000PF 50V X7R 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X7R,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E6R2CB01D,capacitors\0201_0603Metric,6.2pF,±0.25pF,High Q/Low Loss,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E6R2CB01-01.pdf,CAP CER 6.2PF 25V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM0335C1H300GA01D,capacitors\0201_0603Metric,30pF,±2%,,50V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1H300GA01-01.pdf,CAP CER 30PF 50V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,CC0201JRNPO9BN180,capacitors\0201_0603Metric,18pF,±5%,,50V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 18PF 50V C0G/NPO 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,GRM033R61A104KE84D,capacitors\0201_0603Metric,0.1uF,±10%,,10V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R61A104KE84-01.pdf,CAP CER 0.1UF 10V X5R 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X5R,-55°C ~ 85°C,,Murata Electronics,,,
Capacitor,General Purpose,CC0201KRX7R6BB562,capacitors\0201_0603Metric,5600pF,±10%,,10V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 5600PF 10V X7R 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E1R1CB01D,capacitors\0201_0603Metric,1.1pF,±0.25pF,High Q/Low Loss,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E1R1CB01-01.pdf,CAP CER 1.1PF 25V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM033C71A104KE14D,capacitors\0201_0603Metric,0.1uF,±10%,,10V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033C71A104KE14-01.pdf,CAP CER 0.1UF 10V X7S 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X7S,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,TMK063CG271JT-F,capacitors\0201_0603Metric,270pF,±5%,,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK063CG271JT-F &u=M,CAP CER 270PF 25V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Taiyo Yuden,,,
Capacitor,General Purpose,02016G473ZAT2A,capacitors\0201_0603Metric,0.047uF,"-20%, +80%",,6.3V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,http://datasheets.avx.com/Y5V.pdf,CAP CER 0.047UF 6.3V Y5V 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,Y5V (F),-30°C ~ 85°C,,AVX Corporation,,,
Capacitor,General Purpose,GRM0335C1H240JA01D,capacitors\0201_0603Metric,24pF,±5%,,50V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1H240JA01-01.pdf,CAP CER 24PF 50V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,0201N1R0C500CT,capacitors\0201_0603Metric,1pF,±0.25pF,,50V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,http://www.passivecomponent.com/wp-content/uploads/2018/10/MLCC.pdf,CAP CER 1PF 50V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Walsin Technology Corporation,,,
Capacitor,General Purpose,CC0201JRX7R8BB102,capacitors\0201_0603Metric,1000pF,±5%,,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 1000PF 25V X7R 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,GRM033R70J152KA01D,capacitors\0201_0603Metric,1500pF,±10%,,6.3V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R70J152KA01-01.pdf,CAP CER 1500PF 6.3V X7R 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X7R,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM0335C1E160GA01D,capacitors\0201_0603Metric,16pF,±2%,,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1E160GA01-01.pdf,CAP CER 16PF 25V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM0335C1E180FA01D,capacitors\0201_0603Metric,18pF,±1%,,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1E180FA01-01.pdf,CAP CER 18PF 25V NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM033R71A392KA01D,capacitors\0201_0603Metric,3900pF,±10%,,10V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,CAP CER 3900PF 10V X7R 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X7R,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM033R61C104KE84J,capacitors\0201_0603Metric,0.1uF,±10%,,16V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R61C104KE84-01.pdf,CAP CER 0.1UF 16V X5R 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X5R,-55°C ~ 85°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM0335C2A2R0CA01D,capacitors\0201_0603Metric,2pF,±0.25pF,,100V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,CAP CER 2PF 100V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,CC0201KRX7R8BB561,capacitors\0201_0603Metric,560pF,±10%,,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 560PF 25V X7R 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,GRM0335C1E271GA01D,capacitors\0201_0603Metric,270pF,±2%,,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1E271GA01-01.pdf,CAP CER 270PF 25V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,0201N270J500CT,capacitors\0201_0603Metric,27pF,±5%,,50V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,http://www.passivecomponent.com/wp-content/uploads/2018/10/MLCC.pdf,CAP CER 27PF 50V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Walsin Technology Corporation,,,
Capacitor,"Automotive, SMPS Filtering",UMK063CG9R5DTHF,capacitors\0201_0603Metric,9.5pF,±0.5pF,,50V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=UMK063CG9R5DTHF &u=M,CAP CER 9.5PF 50V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Taiyo Yuden,,,
Capacitor,General Purpose,GRM033R61E472KA12D,capacitors\0201_0603Metric,4700pF,±10%,,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R61E472KA12-01.pdf,CAP CER 4700PF 25V X5R 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X5R,-55°C ~ 85°C,,Murata Electronics,,,
Capacitor,General Purpose,CC0201KRX5R8BB222,capacitors\0201_0603Metric,2200pF,±10%,,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,CAP CER 2200PF 25V X5R 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X5R,-55°C ~ 85°C,,Yageo,,,
Capacitor,General Purpose,UMK063CG680JT-F,capacitors\0201_0603Metric,68pF,±5%,,50V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=UMK063CG680JT-F  &u=M,CAP CER 68PF 50V NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Taiyo Yuden,,,
Capacitor,"Automotive, SMPS Filtering",UMK063CG2R2CTHF,capacitors\0201_0603Metric,2.2pF,±0.25pF,,50V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=UMK063CG2R2CTHF &u=M,CAP CER 2.2PF 50V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Taiyo Yuden,,,
Capacitor,General Purpose,GRM033R60G155ME14D,capacitors\0201_0603Metric,1.5uF,±20%,,4V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,CAP CER 1.5UF 4V X5R 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X5R,-55°C ~ 85°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",250R05L0R6AV4T,capacitors\0201_0603Metric,0.6pF,±0.05pF,High Q/Low Loss,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,CAP CER 0.6PF 25V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Johanson Technology Inc.,,,
Capacitor,"RF, Microwave, High Frequency",CBR02C100J3GAC,capacitors\0201_0603Metric,10pF,±5%,High Q/Low Loss/Ultra Low ESR,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/CBR02C100J3GAC.pdf,CAP CER 10PF 25V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"RF, Microwave, High Frequency",250R05L0R8AV4T,capacitors\0201_0603Metric,0.8pF,±0.05pF,High Q/Low Loss,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,CAP CER 0.8PF 25V NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Johanson Technology Inc.,,,
Capacitor,General Purpose,0201BN100J500NGT,capacitors\0201_0603Metric,10pF,±5%,Gold Flash Termination,50V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN100J500NGT_Spec.pdf,CAP CER 10PF 50V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Knowles Novacap,,,
Capacitor,General Purpose,0201BN220J500NGT,capacitors\0201_0603Metric,22pF,±5%,Gold Flash Termination,50V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN220J500NGT_Spec.pdf,CAP CER 22PF 50V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Knowles Novacap,,,
Capacitor,General Purpose,0201BN101J500NGT,capacitors\0201_0603Metric,100pF,±5%,Gold Flash Termination,50V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN100J500NGT_Spec.pdf,CAP CER 100PF 50V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Knowles Novacap,,,
Capacitor,General Purpose,0201BN470J500NGT,capacitors\0201_0603Metric,47pF,±5%,Gold Flash Termination,50V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN470J500NGT_Spec.pdf,CAP CER 47PF 50V C0G/NP0 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Knowles Novacap,,,
Capacitor,General Purpose,CC0201KRX7R8BB821,capacitors\0201_0603Metric,820pF,±10%,,25V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 820PF 25V X7R 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,GRM033R61C273ME84D,capacitors\0201_0603Metric,0.027uF,±20%,,16V,"C0201N,C0201L,C0201M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R61C273ME84-01.pdf,CAP CER 0.027UF 16V X5R 0201,Surface Mount/MLCC,0.024 L x 0.012 W (0.60mm x 0.30mm),2,X5R,-55°C ~ 85°C,,Murata Electronics,,,
